dataset,size,demand,nclim,nvar,temp,prec,rel,crel,safeyield
Princeton,100,114,165,4,2,0.7,62.3333333333333,75.6111111111111,77.8125
Princeton,100,114,166,4,3,0.7,61.5,75.2777777777778,76.71875
Princeton,100,114,167,4,4,0.7,60.8888888888889,74.7777777777778,76.71875
Princeton,100,114,168,4,5,0.7,60.5,74.7222222222222,75.625
Princeton,100,114,169,4,0,0.8,71,82.2777777777778,86.5625
Princeton,100,114,170,4,1,0.8,70.5555555555556,81.9444444444444,85.46875
Princeton,100,114,171,4,2,0.8,70.0555555555556,81.5,85.46875
Princeton,100,114,172,4,3,0.8,69.5555555555556,81.1666666666667,84.375
Princeton,100,114,173,4,4,0.8,69.1666666666667,80.8888888888889,84.375
Princeton,100,114,174,4,5,0.8,68.7222222222222,80.5555555555556,84.375
Princeton,100,114,175,4,0,0.9,77.1666666666667,87.2777777777778,93.125
Princeton,100,114,176,4,1,0.9,76.7222222222222,87.1111111111111,90.9375
Princeton,100,114,177,4,2,0.9,76.3333333333333,86.8888888888889,90.9375
Princeton,100,114,178,4,3,0.9,75.8888888888889,86.7222222222222,90.9375
Princeton,100,114,179,4,4,0.9,75.5,86.1666666666667,90.9375
Princeton,100,114,180,4,5,0.9,75.1666666666667,85.5555555555556,88.75
Princeton,100,114,181,4,0,1,83.5555555555556,91.2777777777778,97.5
Princeton,100,114,182,4,1,1,83.1111111111111,91.0555555555556,95.3125
Princeton,100,114,183,4,2,1,82.7222222222222,90.9444444444444,95.3125
Princeton,100,114,184,4,3,1,82.3888888888889,90.4444444444444,95.3125
Princeton,100,114,185,4,4,1,81.7777777777778,90.1666666666667,95.3125
Princeton,100,114,186,4,5,1,81.1111111111111,89.9444444444444,95.3125
Princeton,100,114,187,4,0,1.1,88.1111111111111,93.7777777777778,99.6875
Princeton,100,114,188,4,1,1.1,87.9444444444444,93.5555555555556,99.6875
Princeton,100,114,189,4,2,1.1,87.6666666666667,93.2777777777778,99.6875
Princeton,100,114,190,4,3,1.1,87.3888888888889,93,99.6875
Princeton,100,114,191,4,4,1.1,87.0555555555556,92.9444444444444,99.6875
Princeton,100,114,192,4,5,1.1,86.8333333333333,92.7222222222222,97.5
Princeton,100,114,193,4,0,1.2,90.8333333333333,95,104.0625
Princeton,100,114,194,4,1,1.2,90.5,94.9444444444444,104.0625
Princeton,100,114,195,4,2,1.2,90.2222222222222,94.8333333333333,104.0625
Princeton,100,114,196,4,3,1.2,90.0555555555556,94.8333333333333,102.96875
Princeton,100,114,197,4,4,1.2,90.0555555555556,94.6111111111111,102.96875
Princeton,100,114,198,4,5,1.2,89.7777777777778,94.5,101.875
Princeton,100,114,199,4,0,1.3,92.7222222222222,95.9444444444444,108.4375
Princeton,100,114,200,4,1,1.3,92.7222222222222,95.8888888888889,106.25
Princeton,100,114,201,4,2,1.3,92.6111111111111,95.8888888888889,106.25
Princeton,100,114,202,4,3,1.3,92.3888888888889,95.7777777777778,106.25
Princeton,100,114,203,4,4,1.3,92.2777777777778,95.6666666666667,106.25
Princeton,100,114,204,4,5,1.3,92.0555555555556,95.6666666666667,106.25
Princeton,100,114,205,4,0,1.4,93.8888888888889,96.5555555555556,110.625
Princeton,100,114,206,4,1,1.4,93.8888888888889,96.5555555555556,110.625
Princeton,100,114,207,4,2,1.4,93.8888888888889,96.3333333333333,110.625
Princeton,100,114,208,4,3,1.4,93.8888888888889,96.3333333333333,110.625
Princeton,100,114,209,4,4,1.4,93.7222222222222,96.3333333333333,110.625
Princeton,100,114,210,4,5,1.4,93.6666666666667,96.2777777777778,108.4375
Princeton,100,114,211,4,0,1.5,95.3333333333333,97,115
Princeton,100,114,212,4,1,1.5,95.0555555555556,97,115
Princeton,100,114,213,4,2,1.5,94.8333333333333,96.9444444444444,115
Princeton,100,114,214,4,3,1.5,94.8333333333333,96.8333333333333,115
Princeton,100,114,215,4,4,1.5,94.7777777777778,96.7222222222222,112.8125
Princeton,100,114,216,4,5,1.5,94.7222222222222,96.7222222222222,112.8125
Princeton,100,114,217,5,0,0.7,61.2222222222222,73.7222222222222,71.25
Princeton,100,114,218,5,1,0.7,60.8333333333333,73.2777777777778,71.25
Princeton,100,114,219,5,2,0.7,60.2777777777778,72.8888888888889,71.25
Princeton,100,114,220,5,3,0.7,59.8888888888889,72.6111111111111,71.25
Princeton,100,114,221,5,4,0.7,59.5,72.2777777777778,69.0625
Princeton,100,114,222,5,5,0.7,59,71.8888888888889,69.0625
Princeton,100,114,223,5,0,0.8,68.8888888888889,79.8888888888889,80
Princeton,100,114,224,5,1,0.8,68.3888888888889,79.5,80
Princeton,100,114,225,5,2,0.8,68.0555555555556,79,80
Princeton,100,114,226,5,3,0.8,67.3333333333333,78.8333333333333,80
Princeton,100,114,227,5,4,0.8,66.8888888888889,78.5,77.8125
Princeton,100,114,228,5,5,0.8,66.6666666666667,78,77.8125
Princeton,100,114,229,5,0,0.9,76.9444444444444,85.1666666666667,88.75
Princeton,100,114,230,5,1,0.9,76.3333333333333,84.6666666666667,88.75
Princeton,100,114,231,5,2,0.9,75.9444444444444,84.4444444444444,86.5625
Princeton,100,114,232,5,3,0.9,75.4444444444444,83.8888888888889,86.5625
Princeton,100,114,233,5,4,0.9,75.1666666666667,83.5555555555556,84.375
Princeton,100,114,234,5,5,0.9,74.7222222222222,83.1111111111111,84.375
Princeton,100,114,235,5,0,1,83.1111111111111,89.3888888888889,93.125
Princeton,100,114,236,5,1,1,82.6111111111111,89.0555555555556,93.125
Princeton,100,114,237,5,2,1,82.1111111111111,88.8333333333333,93.125
Princeton,100,114,238,5,3,1,81.6666666666667,88.4444444444444,93.125
Princeton,100,114,239,5,4,1,81.1666666666667,88.2222222222222,93.125
Princeton,100,114,240,5,5,1,80.5,88.1666666666667,93.125
Princeton,100,114,241,5,0,1.1,88.2222222222222,92.7222222222222,97.5
Princeton,100,114,242,5,1,1.1,88.0555555555556,92.4444444444444,97.5
Princeton,100,114,243,5,2,1.1,87.8333333333333,92.0555555555556,97.5
Princeton,100,114,244,5,3,1.1,87.3888888888889,91.7777777777778,97.5
Princeton,100,114,245,5,4,1.1,87.0555555555556,91.6666666666667,97.5
Princeton,100,114,246,5,5,1.1,86.6111111111111,91.5555555555556,97.5
Princeton,100,114,247,5,0,1.2,90.8888888888889,94.1111111111111,101.875
Princeton,100,114,248,5,1,1.2,90.6111111111111,94.0555555555556,101.875
Princeton,100,114,249,5,2,1.2,90.3333333333333,93.7777777777778,101.875
Princeton,100,114,250,5,3,1.2,90.1111111111111,93.6666666666667,101.875
Princeton,100,114,251,5,4,1.2,90,93.6111111111111,101.875
Princeton,100,114,252,5,5,1.2,89.8333333333333,93.5,101.875
Princeton,100,114,253,5,0,1.3,92.6111111111111,95.3888888888889,106.25
Princeton,100,114,254,5,1,1.3,92.4444444444444,95.2777777777778,106.25
Princeton,100,114,255,5,2,1.3,92.3333333333333,95.1666666666667,106.25
Princeton,100,114,256,5,3,1.3,92.2222222222222,95.0555555555556,106.25
Princeton,100,114,257,5,4,1.3,92.0555555555556,94.8888888888889,106.25
Princeton,100,114,258,5,5,1.3,91.7777777777778,94.6111111111111,104.0625
Princeton,100,114,259,5,0,1.4,94.3333333333333,96.3888888888889,110.625
Princeton,100,114,260,5,1,1.4,94.1111111111111,96.2777777777778,110.625
Princeton,100,114,261,5,2,1.4,93.8888888888889,96.2222222222222,110.625
Princeton,100,114,262,5,3,1.4,93.7777777777778,96.1111111111111,110.625
Princeton,100,114,263,5,4,1.4,93.4444444444444,95.8888888888889,110.625
Princeton,100,114,264,5,5,1.4,93.3333333333333,95.8333333333333,110.625
Princeton,100,114,265,5,0,1.5,95.3888888888889,97.0555555555556,115
Princeton,100,114,266,5,1,1.5,95.2222222222222,97.0555555555556,115
Princeton,100,114,267,5,2,1.5,95.0555555555556,97.0555555555556,115
Princeton,100,114,268,5,3,1.5,94.9444444444444,96.9444444444444,115
Princeton,100,114,269,5,4,1.5,94.9444444444444,96.9444444444444,115
Princeton,100,114,270,5,5,1.5,94.8333333333333,96.8888888888889,115
Princeton,100,114,271,6,0,0.7,62.1111111111111,75.1666666666667,75.625
Princeton,100,114,272,6,1,0.7,61.5555555555556,74.8333333333333,75.625
Princeton,100,114,273,6,2,0.7,60.9444444444444,74.4444444444444,75.625
Princeton,100,114,274,6,3,0.7,60.3888888888889,74,73.4375
Princeton,100,114,275,6,4,0.7,60.0555555555556,73.7222222222222,73.4375
Princeton,100,114,276,6,5,0.7,59.7777777777778,73.5555555555556,73.4375
Princeton,100,114,277,6,0,0.8,70.1111111111111,81.3888888888889,83.28125
Princeton,100,114,278,6,1,0.8,69.7777777777778,80.9444444444444,82.1875
Princeton,100,114,279,6,2,0.8,69.2777777777778,80.5,82.1875
Princeton,100,114,280,6,3,0.8,68.5555555555556,80.2222222222222,82.1875
Princeton,100,114,281,6,4,0.8,68.3333333333333,79.7777777777778,81.09375
Princeton,100,114,282,6,5,0.8,68.0555555555556,79.4444444444444,80
Princeton,100,114,283,6,0,0.9,77.6111111111111,86.5555555555556,89.84375
Princeton,100,114,284,6,1,0.9,77.2222222222222,86.1111111111111,89.84375
Princeton,100,114,285,6,2,0.9,76.6666666666667,85.6111111111111,88.75
Princeton,100,114,286,6,3,0.9,76.0555555555556,85.3888888888889,88.75
Princeton,100,114,287,6,4,0.9,75.6111111111111,85.0555555555556,88.75
Princeton,100,114,288,6,5,0.9,75.2777777777778,84.7222222222222,86.5625
Princeton,100,114,289,6,0,1,83.7777777777778,90.3333333333333,95.3125
Princeton,100,114,290,6,1,1,83.6666666666667,90,95.3125
Princeton,100,114,291,6,2,1,83.2222222222222,89.8888888888889,95.3125
Princeton,100,114,292,6,3,1,82.9444444444444,89.5,95.3125
Princeton,100,114,293,6,4,1,82.7222222222222,89.1111111111111,93.125
Princeton,100,114,294,6,5,1,82.2777777777778,88.8333333333333,93.125
Princeton,100,114,295,6,0,1.1,88.2222222222222,93,101.875
Princeton,100,114,296,6,1,1.1,88,92.7222222222222,101.875
Princeton,100,114,297,6,2,1.1,87.6111111111111,92.4444444444444,101.875
Princeton,100,114,298,6,3,1.1,87.3888888888889,92.2222222222222,100.78125
Princeton,100,114,299,6,4,1.1,87.1111111111111,92.0555555555556,99.6875
Princeton,100,114,300,6,5,1.1,86.6666666666667,91.8888888888889,99.6875
Princeton,100,114,301,6,0,1.2,91.7222222222222,95.7222222222222,108.4375
Princeton,100,114,302,6,1,1.2,91.3888888888889,95.5555555555556,108.4375
Princeton,100,114,303,6,2,1.2,91.2222222222222,95.3888888888889,108.4375
Princeton,100,114,304,6,3,1.2,90.8333333333333,94.9444444444444,107.34375
Princeton,100,114,305,6,4,1.2,90.5,94.7777777777778,106.25
Princeton,100,114,306,6,5,1.2,90.1111111111111,94.6111111111111,106.25
Princeton,100,114,307,6,0,1.3,94.9444444444444,97.3888888888889,115
Princeton,100,114,308,6,1,1.3,94.8333333333333,97.2222222222222,112.8125
Princeton,100,114,309,6,2,1.3,94.6111111111111,97.1111111111111,112.8125
Princeton,100,114,310,6,3,1.3,94.2222222222222,96.9444444444444,112.8125
Princeton,100,114,311,6,4,1.3,94.1666666666667,96.7777777777778,112.8125
Princeton,100,114,312,6,5,1.3,93.8888888888889,96.6666666666667,110.625
Princeton,100,114,313,6,0,1.4,96.9444444444444,98.2222222222222,119.375
Princeton,100,114,314,6,1,1.4,96.8333333333333,98.1666666666667,119.375
Princeton,100,114,315,6,2,1.4,96.6666666666667,98.1111111111111,117.1875
Princeton,100,114,316,6,3,1.4,96.5,98.0555555555556,117.1875
Princeton,100,114,317,6,4,1.4,96.3888888888889,98,117.1875
Princeton,100,114,318,6,5,1.4,96.1111111111111,97.9444444444444,117.1875
Princeton,100,114,319,6,0,1.5,98,98.8888888888889,123.75
Princeton,100,114,320,6,1,1.5,97.8333333333333,98.8888888888889,123.75
Princeton,100,114,321,6,2,1.5,97.6666666666667,98.8888888888889,121.5625
Princeton,100,114,322,6,3,1.5,97.5555555555556,98.7777777777778,121.5625
Princeton,100,114,323,6,4,1.5,97.4444444444444,98.7222222222222,121.5625
Princeton,100,114,324,6,5,1.5,97.4444444444444,98.6666666666667,121.5625
Princeton,100,114,325,7,0,0.7,60.0555555555556,72.2222222222222,71.25
Princeton,100,114,326,7,1,0.7,59.7777777777778,71.6666666666667,71.25
Princeton,100,114,327,7,2,0.7,59.1111111111111,71.5,70.15625
Princeton,100,114,328,7,3,0.7,58.7222222222222,71.3888888888889,70.15625
Princeton,100,114,329,7,4,0.7,58.5555555555556,71.3888888888889,69.0625
Princeton,100,114,330,7,5,0.7,58.1666666666667,70.3888888888889,69.0625
Princeton,100,114,331,7,0,0.8,67.3333333333333,78.5,80
Princeton,100,114,332,7,1,0.8,66.8333333333333,78.3333333333333,80
Princeton,100,114,333,7,2,0.8,66.2222222222222,78.0555555555556,80
Princeton,100,114,334,7,3,0.8,65.7222222222222,77.4444444444444,78.90625
Princeton,100,114,335,7,4,0.8,65.1666666666667,77.1111111111111,77.8125
Princeton,100,114,336,7,5,0.8,64.9444444444444,76.8333333333333,77.8125
Princeton,100,114,337,7,0,0.9,74.4444444444444,84.3333333333333,87.65625
Princeton,100,114,338,7,1,0.9,74.1111111111111,83.9444444444444,86.5625
Princeton,100,114,339,7,2,0.9,73.5,83.6111111111111,86.5625
Princeton,100,114,340,7,3,0.9,73,83.1666666666667,86.5625
Princeton,100,114,341,7,4,0.9,72.4444444444444,82.9444444444444,85.46875
Princeton,100,114,342,7,5,0.9,72.0555555555556,82.6666666666667,84.375
Princeton,100,114,343,7,0,1,81.2222222222222,89.0555555555556,95.3125
Princeton,100,114,344,7,1,1,81.1111111111111,88.7222222222222,94.21875
Princeton,100,114,345,7,2,1,80.7222222222222,88.4444444444444,93.125
Princeton,100,114,346,7,3,1,80.3888888888889,88.2777777777778,93.125
Princeton,100,114,347,7,4,1,79.6666666666667,87.8888888888889,93.125
Princeton,100,114,348,7,5,1,79.3333333333333,87.4444444444444,92.03125
Princeton,100,114,349,7,0,1.1,86.5,92.2222222222222,101.875
Princeton,100,114,350,7,1,1.1,86.2222222222222,91.9444444444444,100.78125
Princeton,100,114,351,7,2,1.1,85.9444444444444,91.6666666666667,99.6875
Princeton,100,114,352,7,3,1.1,85.2777777777778,91.5,99.6875
Princeton,100,114,353,7,4,1.1,85.0555555555556,91.3333333333333,99.6875
Princeton,100,114,354,7,5,1.1,84.8333333333333,91.1111111111111,97.5
Princeton,100,114,355,7,0,1.2,90.6111111111111,95,106.25
Princeton,100,114,356,7,1,1.2,90.2777777777778,94.6111111111111,106.25
Princeton,100,114,357,7,2,1.2,89.7777777777778,94.4444444444444,106.25
Princeton,100,114,358,7,3,1.2,89.5,94.3333333333333,105.15625
Princeton,100,114,359,7,4,1.2,89.2222222222222,93.9444444444444,104.0625
Princeton,100,114,360,7,5,1.2,89.1111111111111,93.8888888888889,104.0625
Princeton,100,114,361,7,0,1.3,93.5555555555556,96.2777777777778,110.625
Princeton,100,114,362,7,1,1.3,93.5,96.1666666666667,110.625
Princeton,100,114,363,7,2,1.3,93.2222222222222,96,110.625
Princeton,100,114,364,7,3,1.3,93.1111111111111,95.8888888888889,108.4375
Princeton,100,114,365,7,4,1.3,92.7222222222222,95.7777777777778,108.4375
Princeton,100,114,366,7,5,1.3,92.5,95.6111111111111,108.4375
Princeton,100,114,367,7,0,1.4,95.9444444444444,97.3888888888889,115
Princeton,100,114,368,7,1,1.4,95.6666666666667,97.2222222222222,115
Princeton,100,114,369,7,2,1.4,95.3888888888889,97.1111111111111,115
Princeton,100,114,370,7,3,1.4,95.0555555555556,97,113.90625
Princeton,100,114,371,7,4,1.4,94.9444444444444,96.8333333333333,113.90625
Princeton,100,114,372,7,5,1.4,94.5555555555556,96.7777777777778,112.8125
Princeton,100,114,373,7,0,1.5,97.1666666666667,98.1666666666667,119.375
Princeton,100,114,374,7,1,1.5,97.0555555555556,98.1666666666667,119.375
Princeton,100,114,375,7,2,1.5,96.9444444444444,98.1111111111111,119.375
Princeton,100,114,376,7,3,1.5,96.8888888888889,98.0555555555556,119.375
Princeton,100,114,377,7,4,1.5,96.8333333333333,98,118.28125
Princeton,100,114,378,7,5,1.5,96.7222222222222,98,117.1875
Princeton,100,114,379,8,0,0.7,60.9444444444444,73.7777777777778,71.25
Princeton,100,114,380,8,1,0.7,60.5,73.3888888888889,71.25
Princeton,100,114,381,8,2,0.7,60.1666666666667,73.1111111111111,70.15625
Princeton,100,114,382,8,3,0.7,59.8888888888889,72.6666666666667,69.0625
Princeton,100,114,383,8,4,0.7,59.4444444444444,72.4444444444444,69.0625
Princeton,100,114,384,8,5,0.7,59.2777777777778,72,69.0625
Princeton,100,114,385,8,0,0.8,68.4444444444444,79.8333333333333,78.90625
Princeton,100,114,386,8,1,0.8,67.8888888888889,79.4444444444444,78.90625
Princeton,100,114,387,8,2,0.8,67.2777777777778,79.1111111111111,77.8125
Princeton,100,114,388,8,3,0.8,66.3888888888889,79,77.8125
Princeton,100,114,389,8,4,0.8,65.7222222222222,78.5,76.71875
Princeton,100,114,390,8,5,0.8,65.2777777777778,78.2777777777778,75.625
Princeton,100,114,391,8,0,0.9,75,85.2222222222222,86.5625
Princeton,100,114,392,8,1,0.9,74.5,84.6666666666667,85.46875
Princeton,100,114,393,8,2,0.9,74.3333333333333,84.3333333333333,84.375
Princeton,100,114,394,8,3,0.9,73.8333333333333,84,84.375
Princeton,100,114,395,8,4,0.9,73.3333333333333,83.7222222222222,84.375
Princeton,100,114,396,8,5,0.9,73,83.4444444444444,83.28125
Princeton,100,114,397,8,0,1,81.4444444444444,89.1111111111111,93.125
Princeton,100,114,398,8,1,1,80.7777777777778,88.8888888888889,90.9375
Princeton,100,114,399,8,2,1,80.3888888888889,88.7777777777778,90.9375
Princeton,100,114,400,8,3,1,79.8888888888889,88.5555555555556,90.9375
Princeton,100,114,401,8,4,1,79.5,88.2777777777778,90.9375
Princeton,100,114,402,8,5,1,79.0555555555556,87.8333333333333,88.75
Princeton,100,114,403,8,0,1.1,86.2777777777778,92.2777777777778,97.5
Princeton,100,114,404,8,1,1.1,85.8888888888889,92.0555555555556,97.5
Princeton,100,114,405,8,2,1.1,85.6111111111111,91.7222222222222,97.5
Princeton,100,114,406,8,3,1.1,85.1666666666667,91.2777777777778,97.5
Princeton,100,114,407,8,4,1.1,84.7777777777778,91.1111111111111,95.3125
Princeton,100,114,408,8,5,1.1,84.3333333333333,90.8333333333333,95.3125
Princeton,100,114,409,8,0,1.2,89.7222222222222,94.2222222222222,104.0625
Princeton,100,114,410,8,1,1.2,89.5,94.1111111111111,101.875
Princeton,100,114,411,8,2,1.2,89.2777777777778,93.9444444444444,101.875
Princeton,100,114,412,8,3,1.2,89.2777777777778,93.6666666666667,101.875
Princeton,100,114,413,8,4,1.2,89,93.4444444444444,101.875
Princeton,100,114,414,8,5,1.2,88.5555555555556,93.3333333333333,101.875
Princeton,100,114,415,8,0,1.3,92.3888888888889,95.2777777777778,107.34375
Princeton,100,114,416,8,1,1.3,91.9444444444444,95.2222222222222,106.25
Princeton,100,114,417,8,2,1.3,91.8333333333333,95.1111111111111,106.25
Princeton,100,114,418,8,3,1.3,91.6111111111111,95.0555555555556,106.25
Princeton,100,114,419,8,4,1.3,91.3888888888889,95,106.25
Princeton,100,114,420,8,5,1.3,91.2222222222222,94.9444444444444,106.25
Princeton,100,114,421,8,0,1.4,94,96.5,110.625
Princeton,100,114,422,8,1,1.4,93.8333333333333,96.3888888888889,110.625
Princeton,100,114,423,8,2,1.4,93.7777777777778,96.3333333333333,110.625
Princeton,100,114,424,8,3,1.4,93.5,96.2777777777778,110.625
Princeton,100,114,425,8,4,1.4,93.3333333333333,96.2222222222222,110.625
Princeton,100,114,426,8,5,1.4,93.2777777777778,96.1111111111111,110.625
Princeton,100,114,427,8,0,1.5,95.3888888888889,97.1666666666667,115
Princeton,100,114,428,8,1,1.5,95.2777777777778,97.1111111111111,115
Princeton,100,114,429,8,2,1.5,95.2777777777778,96.9444444444444,115
Princeton,100,114,430,8,3,1.5,95.2222222222222,96.8888888888889,115
Princeton,100,114,431,8,4,1.5,95.1666666666667,96.8333333333333,112.8125
Princeton,100,114,432,8,5,1.5,94.8888888888889,96.8333333333333,112.8125
Princeton,100,114,433,9,0,0.7,60.2222222222222,73.9444444444444,69.0625
Princeton,100,114,434,9,1,0.7,60.0555555555556,73.6666666666667,66.875
Princeton,100,114,435,9,2,0.7,59.7777777777778,72.9444444444444,66.875
Princeton,100,114,436,9,3,0.7,59.5,72.8333333333333,66.875
Princeton,100,114,437,9,4,0.7,59.3888888888889,72.6111111111111,65.78125
Princeton,100,114,438,9,5,0.7,59.1666666666667,72.2777777777778,64.6875
Princeton,100,114,439,9,0,0.8,67.9444444444444,79.1111111111111,77.8125
Princeton,100,114,440,9,1,0.8,67.5,79,75.625
Princeton,100,114,441,9,2,0.8,66.9444444444444,78.5555555555556,75.625
Princeton,100,114,442,9,3,0.8,66.5555555555556,78.1666666666667,75.625
Princeton,100,114,443,9,4,0.8,66.3333333333333,77.8333333333333,75.625
Princeton,100,114,444,9,5,0.8,65.8888888888889,77.5555555555556,75.625
Princeton,100,114,445,9,0,0.9,74.3333333333333,84.6111111111111,84.375
Princeton,100,114,446,9,1,0.9,73.7777777777778,84.1666666666667,84.375
Princeton,100,114,447,9,2,0.9,73.2222222222222,83.8333333333333,84.375
Princeton,100,114,448,9,3,0.9,73,83.6111111111111,84.375
Princeton,100,114,449,9,4,0.9,72.6111111111111,83.1666666666667,82.1875
Princeton,100,114,450,9,5,0.9,72.1111111111111,82.7777777777778,82.1875
Princeton,100,114,451,9,0,1,80.3888888888889,89.1666666666667,90.9375
Princeton,100,114,452,9,1,1,79.8333333333333,88.9444444444444,90.9375
Princeton,100,114,453,9,2,1,79.4444444444444,88.4444444444444,90.9375
Princeton,100,114,454,9,3,1,78.9444444444444,88.1666666666667,90.9375
Princeton,100,114,455,9,4,1,78.6666666666667,87.7777777777778,88.75
Princeton,100,114,456,9,5,1,78.2777777777778,87.5,88.75
